CHF3M curncy,1999-6-14,-157.8
NOK curncy,1999-6-14,7.855
BP0003M curncy,1999-6-14,5.17297
EUR003M curncy,1999-6-14,2.623
NZD curncy,1999-6-14,0.5388
GBP3M curncy,1999-6-14,4.7
JY0003M curncy,1999-6-14,0.09375
SEK curncy,1999-6-14,8.4965
NIBOR3M curncy,1999-6-14,6.52
JPY3M curncy,1999-6-14,-154.3
NDBB3M curncy,1999-6-14,4.745
NOK3M curncy,1999-6-14,255
STBB3M curncy,1999-6-14,
NZD3M curncy,1999-6-14,6.45
SEK3M curncy,1999-6-14,-447.5
AUD curncy,1999-7-12,0.6609
CAD curncy,1999-7-12,1.4788
BBSW3M curncy,1999-7-12,4.9267
AUD3M curncy,1999-7-12,6.11
US0003M curncy,1999-7-12,5.31
CHF curncy,1999-7-12,1.5818
EUR curncy,1999-7-12,1.0145
CDOR03 curncy,1999-7-12,4.75167
GBP curncy,1999-7-12,1.5574
CAD3M curncy,1999-7-12,-19.5
SF0003M curncy,1999-7-12,1.24667
JPY curncy,1999-7-12,122.12
EUR3M curncy,1999-7-12,67.73
CHF3M curncy,1999-7-12,-162.75
BP0003M curncy,1999-7-12,5.12375
NOK curncy,1999-7-12,7.992
EUR003M curncy,1999-7-12,2.665
NZD curncy,1999-7-12,0.5241
JY0003M curncy,1999-7-12,0.11
GBP3M curncy,1999-7-12,10.08
SEK curncy,1999-7-12,8.6027
NIBOR3M curncy,1999-7-12,6.34
NDBB3M curncy,1999-7-12,4.735
JPY3M curncy,1999-7-12,-160.4
STBB3M curncy,1999-7-12,
NOK3M curncy,1999-7-12,182.5
NZD3M curncy,1999-7-12,9
SEK3M curncy,1999-7-12,-455.5
AUD curncy,1999-8-16,0.6486
CAD curncy,1999-8-16,1.4834
US0003M curncy,1999-8-16,5.4675
AUD3M curncy,1999-8-16,9.35
BBSW3M curncy,1999-8-16,4.9233
CHF curncy,1999-8-16,1.5138
EUR curncy,1999-8-16,1.0581
CDOR03 curncy,1999-8-16,4.99333
CAD3M curncy,1999-8-16,-19.5
GBP curncy,1999-8-16,1.6012
EUR3M curncy,1999-8-16,74.9
SF0003M curncy,1999-8-16,1.10667
JPY curncy,1999-8-16,114.59
CHF3M curncy,1999-8-16,-166.7
EUR003M curncy,1999-8-16,2.704
NOK curncy,1999-8-16,7.784
BP0003M curncy,1999-8-16,5.26766
NZD curncy,1999-8-16,0.5275
GBP3M curncy,1999-8-16,10.98
JY0003M curncy,1999-8-16,0.095
SEK curncy,1999-8-16,8.2915
NIBOR3M curncy,1999-8-16,6.09
JPY3M curncy,1999-8-16,-156.6
NDBB3M curncy,1999-8-16,4.755
NOK3M curncy,1999-8-16,133
NZD3M curncy,1999-8-16,10.65
SEK3M curncy,1999-8-16,-468
STBB3M curncy,1999-8-16,
AUD curncy,1999-9-22,0.6509
US0003M curncy,1999-9-22,5.515
AUD3M curncy,1999-9-22,8.94
BBSW3M curncy,1999-9-22,5.0433
CAD curncy,1999-9-22,1.4708
EUR curncy,1999-9-22,1.0439
CHF curncy,1999-9-22,1.5377
CDOR03 curncy,1999-9-22,4.81
CAD3M curncy,1999-9-22,-27.2
GBP curncy,1999-9-22,1.6294
EUR3M curncy,1999-9-22,73.85
SF0003M curncy,1999-9-22,1.205
CHF3M curncy,1999-9-22,-164.1
JPY curncy,1999-9-22,104.33
EUR003M curncy,1999-9-22,2.687
BP0003M curncy,1999-9-22,5.45953
NOK curncy,1999-9-22,7.875
GBP3M curncy,1999-9-22,7.45
NZD curncy,1999-9-22,0.5233
JY0003M curncy,1999-9-22,0.08
SEK curncy,1999-9-22,8.2575
NIBOR3M curncy,1999-9-22,5.97
JPY3M curncy,1999-9-22,-141.5
NDBB3M curncy,1999-9-22,5.015
NOK3M curncy,1999-9-22,70
STBB3M curncy,1999-9-22,
NZD3M curncy,1999-9-22,8.2
SEK3M curncy,1999-9-22,-488
AUD curncy,1999-10-22,0.649
AUD3M curncy,1999-10-22,13.57
CAD curncy,1999-10-22,1.4774
US0003M curncy,1999-10-22,6.21875
BBSW3M curncy,1999-10-22,5.385
CHF curncy,1999-10-22,1.4958
CAD3M curncy,1999-10-22,-36
EUR curncy,1999-10-22,1.069
CDOR03 curncy,1999-10-22,5.035
GBP curncy,1999-10-22,1.6525
SF0003M curncy,1999-10-22,2.18167
CHF3M curncy,1999-10-22,-152.8
EUR3M curncy,1999-10-22,75.15
JPY curncy,1999-10-22,105.81
BP0003M curncy,1999-10-22,6.01391
EUR003M curncy,1999-10-22,3.457
NOK curncy,1999-10-22,7.7413
GBP3M curncy,1999-10-22,11.99
JY0003M curncy,1999-10-22,0.24
NZD curncy,1999-10-22,0.5151
SEK curncy,1999-10-22,8.1097
NIBOR3M curncy,1999-10-22,6.46
JPY3M curncy,1999-10-22,-158.45
NDBB3M curncy,1999-10-22,5.165
STBB3M curncy,1999-10-22,
NOK3M curncy,1999-10-22,33
NZD3M curncy,1999-10-22,14.75
